PLAYER_ID,SEASON_ID,LOC_X,LOC_Y,SHOT_MADE,SHOT_ATTEMPT
1629008,2019-20,-24,10,1,1
1629008,2019-20,-23,4,1,1
1629008,2019-20,-23,5,4,8
1629008,2019-20,-23,6,0,1
1629008,2019-20,-23,7,4,4
1629008,2019-20,-23,8,1,1
1629008,2019-20,-23,11,0,1
1629008,2019-20,-23,12,0,1
1629008,2019-20,-22,4,1,1
1629008,2019-20,-22,5,1,4
1629008,2019-20,-22,6,1,1
1629008,2019-20,-22,8,1,2
1629008,2019-20,-22,9,0,1
1629008,2019-20,-22,15,1,1
1629008,2019-20,-22,16,0,1
1629008,2019-20,-22,20,0,1
1629008,2019-20,-21,16,2,2
1629008,2019-20,-21,17,2,2
1629008,2019-20,-21,18,2,2
1629008,2019-20,-20,4,1,1
1629008,2019-20,-20,5,0,1
1629008,2019-20,-20,6,0,1
1629008,2019-20,-20,12,0,1
1629008,2019-20,-20,18,0,1
1629008,2019-20,-20,19,0,1
1629008,2019-20,-20,22,1,1
1629008,2019-20,-19,6,0,1
1629008,2019-20,-19,15,1,1
1629008,2019-20,-19,16,0,1
1629008,2019-20,-19,18,0,1
1629008,2019-20,-19,20,2,2
1629008,2019-20,-19,23,0,1
1629008,2019-20,-18,8,1,1
1629008,2019-20,-18,21,0,1
1629008,2019-20,-18,22,2,3
1629008,2019-20,-18,25,1,1
1629008,2019-20,-17,5,0,1
1629008,2019-20,-17,6,0,1
1629008,2019-20,-17,7,1,1
1629008,2019-20,-17,18,1,1
1629008,2019-20,-17,21,0,1
1629008,2019-20,-17,23,0,2
1629008,2019-20,-17,27,1,1
1629008,2019-20,-16,5,1,1
1629008,2019-20,-16,22,0,1
1629008,2019-20,-16,23,0,1
1629008,2019-20,-16,24,0,1
1629008,2019-20,-16,25,0,1
1629008,2019-20,-16,26,0,1
1629008,2019-20,-15,13,2,2
1629008,2019-20,-15,20,1,2
1629008,2019-20,-15,24,0,1
1629008,2019-20,-15,26,0,1
1629008,2019-20,-15,30,0,1
1629008,2019-20,-14,8,0,1
1629008,2019-20,-14,9,0,1
1629008,2019-20,-14,12,1,1
1629008,2019-20,-14,14,0,1
1629008,2019-20,-14,25,0,1
1629008,2019-20,-14,28,0,1
1629008,2019-20,-13,11,1,1
1629008,2019-20,-13,25,0,1
1629008,2019-20,-13,26,1,3
1629008,2019-20,-12,14,0,1
1629008,2019-20,-12,17,0,1
1629008,2019-20,-12,28,0,1
1629008,2019-20,-12,29,1,1
1629008,2019-20,-12,31,1,1
1629008,2019-20,-11,6,0,1
1629008,2019-20,-11,7,0,1
1629008,2019-20,-11,10,0,1
1629008,2019-20,-11,18,0,1
1629008,2019-20,-11,21,1,1
1629008,2019-20,-11,28,0,1
1629008,2019-20,-10,28,1,2
1629008,2019-20,-10,29,1,1
1629008,2019-20,-9,20,1,1
1629008,2019-20,-9,29,0,1
1629008,2019-20,-8,20,0,1
1629008,2019-20,-8,21,1,1
1629008,2019-20,-8,28,1,1
1629008,2019-20,-7,7,0,1
1629008,2019-20,-7,8,0,1
1629008,2019-20,-7,11,1,1
1629008,2019-20,-7,18,1,1
1629008,2019-20,-7,20,1,1
1629008,2019-20,-7,29,0,1
1629008,2019-20,-6,14,1,1
1629008,2019-20,-6,15,0,1
1629008,2019-20,-6,16,0,1
1629008,2019-20,-6,29,0,1
1629008,2019-20,-5,9,0,1
1629008,2019-20,-5,29,1,2
1629008,2019-20,-4,7,1,1
1629008,2019-20,-4,8,1,1
1629008,2019-20,-4,9,0,1
1629008,2019-20,-4,17,0,1
1629008,2019-20,-4,30,0,1
1629008,2019-20,-3,5,0,1
1629008,2019-20,-3,6,1,1
1629008,2019-20,-3,7,0,1
1629008,2019-20,-3,8,0,1
1629008,2019-20,-3,9,1,1
1629008,2019-20,-3,23,0,1
1629008,2019-20,-3,31,1,1
1629008,2019-20,-2,5,3,3
